"dates","reservas.internacionais","divida.liquida","nfsp","juros.de.mora","juros.eua","transacoes.correntes","conta.capital","dolar.diario","ipca","meta.selic","selic.efetiva","pib.var.acum.12.meses","desemprego.pnadc"
2004.05,52994.6,33.39,-3.39,0.01084394,1,175.6,4.9,2.88896,6.69,16.5,16.312,0.66,10.12
2004.04,51647.6,33.62,-4.97,0.01267551,1,649.9,10.1,2.8414,7.71,16.5,16.308,1.01,9.4
2004.03,49811.6,33.62,-4.97,0.01267551,1,649.9,10.1,2.81274,7.71,16.5,16.312,1.01,9.4
2004.02,49477.6,33.62,-4.97,0.01267551,1,649.9,10.1,2.85736,7.71,16.5,16.332,1.01,9.4
2004.01,49145,33.62,-4.97,0.01267551,1,649.9,10.1,2.8862,7.71,16.5,16.34,1.01,9.4
2003.52,49113.75,33.69,4.88,0.0137325,1,307.7,13.4,2.91225,9.3,16.5,16.34,1.39,9.38
2003.51,53985,33.69,4.88,0.0137325,1,307.7,13.4,2.93226,9.3,16.9285714285714,16.898,1.39,9.38
2003.5,54784.2,33.69,4.88,0.0137325,1,307.7,13.4,2.9411,9.3,17.5,17.308,1.39,9.38
2003.49,54633.2,33.69,4.88,0.0137325,1,307.7,13.4,2.93462,9.3,17.5,17.328,1.39,9.38
2003.48,54288.6,33.67,-1.42,0.01343531,1,-176.2,9.2,2.93696,11.02,17.5,17.332,1.05,9.72
2003.47,54323.6,33.67,-1.42,0.01343531,1,-176.2,9.2,2.9451,11.02,18.1428571428571,18.23,1.05,9.72
2003.46,53896.8,33.67,-1.42,0.01343531,1,-176.2,9.2,2.90976,11.02,19,18.846,1.05,9.72
2003.45,53871.6,33.67,-1.42,0.01343531,1,-176.2,9.2,2.86338,11.02,19,18.85,1.05,9.72
2003.44,54235,33.67,-1.42,0.01343531,1,-176.2,9.2,2.85884,11.02,19,18.85,1.05,9.72
2003.43,53683.8,33.25,-3.04,0.0164206,1,39,2.7,2.86952,13.98,19.4285714285714,19.442,1.32,10.31
2003.42,52728,33.25,-3.04,0.0164206,1,39,2.7,2.84216,13.98,20,19.84,1.32,10.31
2003.41,52918.4,33.25,-3.04,0.0164206,1,39,2.7,2.85442,13.98,20,19.84,1.32,10.31
2003.4,52702.8,33.25,-3.04,0.0164206,1,39,2.7,2.91012,13.98,20,19.836,1.32,10.31
2003.39,52606.6,33.91,-2.75,0.01679509,1,1283.9,12.5,2.92178,15.14,20,19.85,1.44,10.48
2003.38,51763.2,33.91,-2.75,0.01679509,1,1283.9,12.5,2.89924,15.14,20.8571428571429,21.042,1.44,10.48
2003.37,50904.4,33.91,-2.75,0.01679509,1,1283.9,12.5,2.91072,15.14,22,21.84,1.44,10.48
2003.36,47734.8,33.91,-2.75,0.01679509,1,1283.9,12.5,2.95662,15.14,22,21.836,1.44,10.48
2003.35,47736.2,34.38,-1.8,0.01774261,1,1193.9,2.6,2.97442,15.07,22,21.836,1.05,10.49
2003.34,48173.8,34.38,-1.8,0.01774261,1,1193.9,2.6,2.99578,15.07,23.0714285714286,23.31,1.05,10.49
2003.33,48090.2,34.38,-1.8,0.01774261,1,1193.9,2.6,3.01122,15.07,24.5,24.346,1.05,10.49
2003.32,47619.4,34.38,-1.8,0.01774261,1,1193.9,2.6,3.02914,15.07,24.5,24.352,1.05,10.49
2003.31,47803.2,34.38,-1.8,0.01774261,1,1193.9,2.6,2.94508,15.07,24.5,24.306,1.05,10.49
2003.3,47944.6,33.86,-2.28,0.02084247,1,720.6,8.8,2.88756,15.43,25.1428571428571,25.124,1.2,10.55
2003.29,47730,33.86,-2.28,0.02084247,1,720.6,8.8,2.86642,15.43,26,25.736,1.2,10.55
2003.28,47870.6,33.86,-2.28,0.02084247,1,720.6,8.8,2.88242,15.43,26,25.752,1.2,10.55
2003.27,48046.4,33.86,-2.28,0.02084247,1,720.6,8.8,2.84026,15.43,26,25.76,1.2,10.55
2003.26,48812.4,33.05,-0.65,0.01856679,1,435.1,26.7,2.8743,16.57,26,25.76,0.92,10.56
2003.25,49957.75,33.05,-0.65,0.01856679,1,435.1,26.7,2.877175,16.57,26.2857142857143,26.1325,0.92,10.56
2003.24,43392.4,33.05,-0.65,0.01856679,1,435.1,26.7,2.86334,16.57,26.5,26.266,0.92,10.56
2003.23,43367.8,33.05,-0.65,0.01856679,1,435.1,26.7,2.91904,16.57,26.5,26.262,0.92,10.56
2003.22,43432,33.05,-0.65,0.01856679,1,435.1,26.7,2.98212,16.57,26.5,26.278,0.92,10.56
2003.21,43277.4,33.28,-2.41,0.01965352,1.25,858.2,1.2,2.98704,17.24,26.5,26.312,1.03,10.53
2003.2,43178.4,33.28,-2.41,0.01965352,1.25,858.2,1.2,2.90698,17.24,26.5,26.32,1.03,10.53
2003.19,42934.4,33.28,-2.41,0.01965352,1.25,858.2,1.2,2.9548,17.24,26.5,26.32,1.03,10.53
2003.18,41433.25,33.28,-2.41,0.01965352,1.25,858.2,1.2,2.930575,17.24,26.5,26.32,1.03,10.53
2003.17,41211.75,32.64,-7.29,0.01871595,1.25,-965.2,2.5,3.02345,16.77,26.5,26.32,1.36,10.32
2003.16,41017.5,32.64,-7.29,0.01871595,1.25,-965.2,2.5,3.100325,16.77,26.5,26.32,1.36,10.32
2003.15,42686.4,32.64,-7.29,0.01871595,1.25,-965.2,2.5,3.19066,16.77,26.5,26.32,1.36,10.32
2003.14,42302,32.64,-7.29,0.01871595,1.25,-965.2,2.5,3.29434,16.77,26.5,26.316,1.36,10.32
2003.13,41989.6,36.21,-2.49,0.01777019,1.25,153.1,0.7,3.38994,16.57,26.5,26.33,1.33,9.97
2003.12,40148.4,36.21,-2.49,0.01777019,1.25,153.1,0.7,3.45236,16.57,26.5,26.334,1.33,9.97
2003.11,38317.2,36.21,-2.49,0.01777019,1.25,153.1,0.7,3.46712,16.57,26.5,26.302,1.33,9.97
2003.1,38400.3333333333,36.21,-2.49,0.01777019,1.25,153.1,0.7,3.53023333333333,16.57,26.5,26.2866666666667,1.33,9.97
2003.09,38622.4,36.21,-2.49,0.01777019,1.25,153.1,0.7,3.58364,16.57,26.5,26.294,1.33,9.97
2003.08,38389,37.75,-3.51,0.0183038,1.25,-228.6,1.3,3.6044,15.85,26.0714285714286,25.692,1.32,9.64
2003.07,38528,37.75,-3.51,0.0183038,1.25,-228.6,1.3,3.61442,15.85,25.5,25.34,1.32,9.64
2003.06,38845,37.75,-3.51,0.0183038,1.25,-228.6,1.3,3.56056,15.85,25.5,25.384,1.32,9.64
2003.05,38821.6,37.75,-3.51,0.0183038,1.25,-228.6,1.3,3.60612,15.85,25.5,25.394,1.32,9.64
2003.04,38899.4,37.54,-5.28,0.01971266,1.25,138.5,1.1,3.49036,14.47,25.2857142857143,25.1,0.99,9.18
2003.03,38806.6,37.54,-5.28,0.01971266,1.25,138.5,1.1,3.30532,14.47,25,24.9,0.99,9.18
2003.02,38238.8,37.54,-5.28,0.01971266,1.25,138.5,1.1,3.32852,14.47,25,24.9,0.99,9.18
2003.01,44572.2,37.54,-5.28,0.01971266,1.25,138.5,1.1,3.13178,14.47,21.8125,19.76,0.99,9.18
2002.52,38554,37.67,3.35,0.01742449,1.25,-111.4,2.3,3.515525,12.53,25,24.9,1.17,9.04
2002.51,35538,37.67,3.35,0.01742449,1.25,-111.4,2.3,3.53572,12.53,23.7142857142857,23.1,1.17,9.04
2002.5,35491,37.67,3.35,0.01742449,1.25,-111.4,2.3,3.76992,12.53,22,21.9,1.17,9.04
2002.49,35602,37.67,3.35,0.01742449,1.25,-111.4,2.3,3.69748,12.53,22,21.9,1.17,9.04
2002.48,35581.2,37.67,3.35,0.01742449,1.25,-111.4,2.3,3.59314,12.53,22,21.9,1.17,9.04
2002.47,35682,38.41,-1.15,0.01540931,1.25,-174.5,8.8,3.54602,10.93,21.5714285714286,21.3,1.24,9.12
2002.46,35992.75,38.41,-1.15,0.01540931,1.25,-174.5,8.8,3.592525,10.93,21,20.9,1.24,9.12
2002.45,35959.6,38.41,-1.15,0.01540931,1.25,-174.5,8.8,3.57016,10.93,21,20.9,1.24,9.12
2002.44,35771.4,38.41,-1.15,0.01540931,1.25,-174.5,8.8,3.71246,10.93,21,20.9,1.24,9.12
2002.43,35467.2,39.12,-3.24,0.01645925,1.75,-56.4,0.5,3.88026,8.45,21,20.9,1.18,9.51
2002.42,35793.8,39.12,-3.24,0.01645925,1.75,-56.4,0.5,3.87856,8.45,20.5714285714286,20.3,1.18,9.51
2002.41,37412,39.12,-3.24,0.01645925,1.75,-56.4,0.5,3.8193,8.45,18,17.9,1.18,9.51
2002.4,38178.8,39.12,-3.24,0.01645925,1.75,-56.4,0.5,3.71794,8.45,18,17.9,1.18,9.51
2002.39,38905,40.91,-4.83,0.01381266,1.75,1196.9,15,3.69956,7.93,18,17.9,1.16,9.84
2002.38,39579,40.91,-4.83,0.01381266,1.75,1196.9,15,3.30984,7.93,18,17.9,1.16,9.84
2002.37,38873.2,40.91,-4.83,0.01381266,1.75,1196.9,15,3.13032,7.93,18,17.9,1.16,9.84
2002.36,37609.8,40.91,-4.83,0.01381266,1.75,1196.9,15,3.11788,7.93,18,17.876,1.16,9.84
2002.35,37664,40.91,-4.83,0.01381266,1.75,1196.9,15,3.08836,7.93,18,17.828,1.16,9.84
2002.34,37869.6,35.55,-1.11,0.01443404,1.75,274.9,4.3,3.10824,7.46,18,17.838,1.05,10.01
2002.33,38573.2,35.55,-1.11,0.01443404,1.75,274.9,4.3,3.1714,7.46,18,17.842,1.05,10.01
2002.32,39209.4,35.55,-1.11,0.01443404,1.75,274.9,4.3,3.04494,7.46,18,17.852,1.05,10.01
2002.31,39242,35.55,-1.11,0.01443404,1.75,274.9,4.3,3.24006,7.46,18,17.848,1.05,10.01
2002.3,40092.6,38.12,-1.65,0.01535435,1.75,-581.5,2.3,2.94852,7.51,18,17.878,1.16,9.99
2002.29,40462.4,38.12,-1.65,0.01535435,1.75,-581.5,2.3,2.86704,7.51,18.2142857142857,18.19,1.16,9.99
2002.28,40593.2,38.12,-1.65,0.01535435,1.75,-581.5,2.3,2.84364,7.51,18.5,18.402,1.16,9.99
2002.27,41064.8,38.12,-1.65,0.01535435,1.75,-581.5,2.3,2.8716,7.51,18.5,18.398,1.16,9.99
2002.26,42068.2,34.68,-1.44,0.01329033,1.75,-1328.7,9.4,2.8377,7.66,18.5,18.41,1.35,9.99
2002.25,34600.8,34.68,-1.44,0.01329033,1.75,-1328.7,9.4,2.71936,7.66,18.5,18.404,1.35,9.99
2002.24,32893.6,34.68,-1.44,0.01329033,1.75,-1328.7,9.4,2.6924,7.66,18.5,18.328,1.35,9.99
2002.23,32941.6,34.68,-1.44,0.01329033,1.75,-1328.7,9.4,2.60644,7.66,18.5,17.262,1.35,9.99
2002.22,32827.75,34.68,-1.44,0.01329033,1.75,-1328.7,9.4,2.522425,7.66,18.5,18.3275,1.35,9.99
2002.21,32793.4,32.62,-1.5,0.01414989,1.75,-1942.2,10.2,2.50152,7.77,18.5,18.402,0.91,10.16
2002.2,33044,32.62,-1.5,0.01414989,1.75,-1942.2,10.2,2.4957,7.77,18.5,18.412,0.91,10.16
2002.19,33076,32.62,-1.5,0.01414989,1.75,-1942.2,10.2,2.44398,7.77,18.5,18.318,0.91,10.16
2002.18,33146.25,32.62,-1.5,0.01414989,1.75,-1942.2,10.2,2.380825,7.77,18.5,18.275,0.91,10.16
2002.17,37111.8,31.5,-4.76,0.01483567,1.75,-2008.8,17.6,2.35252,7.98,18.5,18.36,0.95,10.55
2002.16,36842,31.5,-4.76,0.01483567,1.75,-2008.8,17.6,2.32226,7.98,18.5,18.398,0.95,10.55
2002.15,36985.6,31.5,-4.76,0.01483567,1.75,-2008.8,17.6,2.28348,7.98,18.5,18.4,0.95,10.55
2002.14,37087,31.5,-4.76,0.01483567,1.75,-2008.8,17.6,2.30522,7.98,18.5,18.414,0.95,10.55
2002.13,36699,31.41,-1.95,0.01371333,1.75,-1042,1.3,2.34375,7.75,18.5,18.54,0.76,10.81
2002.12,36756.6,31.41,-1.95,0.01371333,1.75,-1042,1.3,2.34402,7.75,18.6071428571429,18.696,0.76,10.81
2002.11,36699.8,31.41,-1.95,0.01371333,1.75,-1042,1.3,2.34668,7.75,18.75,18.8,0.76,10.81
2002.1,35827.6,31.41,-1.95,0.01371333,1.75,-1042,1.3,2.34896,7.75,18.75,18.8,0.76,10.81
2002.09,35889.4,31.41,-1.95,0.01371333,1.75,-1042,1.3,2.37828,7.75,18.75,18.798,0.76,10.81
2002.08,35946.8,31.69,-1.92,0.01248215,1.75,-1112.3,6.9,2.42662,7.51,18.8571428571429,18.95,0.74,10.8
2002.07,36107.6666666667,31.69,-1.92,0.01248215,1.75,-1112.3,6.9,2.4287,7.51,19,19.05,0.74,10.8
2002.06,36198.4,31.69,-1.92,0.01248215,1.75,-1112.3,6.9,2.43714,7.51,19,19.05,0.74,10.8
2002.05,36194.4,31.69,-1.92,0.01248215,1.75,-1112.3,6.9,2.4238,7.51,19,19.05,0.74,10.8
2002.04,36401.6,32.22,-6.26,0.01533959,1.75,-1211,0.7,2.3848,7.62,19,19.05,0.75,10.31
2002.03,36523.4,32.22,-6.26,0.01533959,1.75,-1211,0.7,2.38074,7.62,19,19.05,0.75,10.31
2002.02,35723.2,32.22,-6.26,0.01533959,1.75,-1211,0.7,2.3748,7.62,19,19.05,0.75,10.31
2002.01,36612,32.22,-6.26,0.01533959,1.75,-1211,0.7,2.7953,7.62,20.5,21.39,0.75,10.31
2001.52,36137,31.3,5.25,0.01393542,1.75,-1845.5,8.2,2.32355,7.67,19,19.05,0.55,10.11
2001.51,36502.8,31.3,5.25,0.01393542,1.75,-1845.5,8.2,2.32906,7.67,19,19.05,0.55,10.11
2001.5,36767.2,31.3,5.25,0.01393542,1.75,-1845.5,8.2,2.36468,7.67,19,19.05,0.55,10.11
2001.49,37058.8,31.3,5.25,0.01393542,1.75,-1845.5,8.2,2.43414,7.67,19,19.05,0.55,10.11
2001.48,37205.8,31.3,5.25,0.01393542,1.75,-1845.5,8.2,2.49428,7.67,19,19.05,0.55,10.11
